CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-23T22:36:10","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-23T19:39:35.000640","15.09483510","0.00027330","28.4711","345.5459","13.6856","324.9915","0","U","20580","999","48015","0.00003762600000","0.00000799","0.0000000000000","6915.914","95.396","539.669","535.889","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2886313","166156860","0 HST","1 20580U 90037B   20328.81915510  .00000799  00000-0  37626-4 0  9992","2 20580  28.4711 345.5459 0002733  13.6856 324.9915 15.09483510480156"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-24T16:43:02","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-24T04:01:11.981856","15.09483892","0.00027410","28.4710","343.2416","17.4054","57.9766","0","U","20580","999","48008","0.00003841500000","0.00000812","0.0000000000000","6915.912","95.396","539.673","535.882","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2887188","166199989","0 HST","1 20580U 90037B   20329.16749979 +.00000812 +00000-0 +38415-4 0  9998","2 20580 028.4710 343.2416 0002741 017.4054 057.9766 15.09483892480086"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-25T02:52:08","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-24T19:34:25.999680","15.09484651","0.00027710","28.4710","338.9548","24.1983","339.9180","0","U","20580","999","48018","0.00003804900000","0.00000806","0.0000000000000","6915.910","95.396","539.692","535.859","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2887765","166227217","0 HST","1 20580U 90037B   20329.81557870 +.00000806 +00000-0 +38049-4 0  9993","2 20580 028.4710 338.9548 0002771 024.1983 339.9180 15.09484651480180"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-25T06:36:10","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-25T03:50:16.359648","15.09485157","0.00027770","28.4710","336.6771","27.8369","51.1435","0","U","20580","999","48035","0.00003888500000","0.00000820","0.0000000000000","6915.909","95.396","539.694","535.853","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2888140","166252149","0 HST","1 20580U 90037B   20330.15991157  .00000820  00000-0  38885-4 0  9996","2 20580  28.4710 336.6771 0002777  27.8369  51.1435 15.09485157480354"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-25T17:37:42","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-25T10:21:05.618592","15.09485333","0.00027880","28.4710","334.8818","30.6805","86.0686","0","U","20580","999","48027","0.00003759700000","0.00000799","0.0000000000000","6915.908","95.396","539.701","535.845","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2888711","166269913","0 HST","1 20580U 90037B   20330.43131503 +.00000799 +00000-0 +37597-4 0  9992","2 20580 028.4710 334.8818 0002788 030.6805 086.0686 15.09485333480277"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-26T20:45:39","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-26T10:10:10.455168","15.09487063","0.00028200","28.4709","328.3172","40.9341","79.4493","0","U","20580","999","48042","0.00004195100000","0.00000871","0.0000000000000","6915.903","95.396","539.718","535.817","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2890085","166356074","0 HST","1 20580U 90037B   20331.42373212 +.00000871 +00000-0 +41951-4 0  9997","2 20580 028.4709 328.3172 0002820 040.9341 079.4493 15.09487063480423"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-26T12:26:10","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-26T10:10:10.455168","15.09487189","0.00028200","28.4709","328.3172","40.9299","79.4542","0","U","20580","999","48054","0.00004290800000","0.00000886","0.0000000000000","6915.902","95.396","539.718","535.817","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2890022","166349655","0 HST","1 20580U 90037B   20331.42373212  .00000886  00000-0  42908-4 0  9996","2 20580  28.4709 328.3172 0002820  40.9299  79.4542 15.09487189480542"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-27T20:30:34","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-27T09:59:44.678976","15.09488631","0.00028530","28.4708","321.7503","51.0824","74.7928","0","U","20580","999","48057","0.00004344300000","0.00000895","0.0000000000000","6915.898","95.396","539.736","535.790","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2891346","166446124","0 HST","1 20580U 90037B   20332.41648934 +.00000895 +00000-0 +43443-4 0  9997","2 20580 028.4708 321.7503 0002853 051.0824 074.7928 15.09488631480571"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-27T22:36:10","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-27T16:30:23.497344","15.09489292","0.00028620","28.4708","319.9558","53.7410","109.2505","0","U","20580","999","48074","0.00004572100000","0.00000933","0.0000000000000","6915.896","95.396","539.740","535.782","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2891671","166470246","0 HST","1 20580U 90037B   20332.68777196  .00000933  00000-0  45721-4 0  9993","2 20580  28.4708 319.9558 0002862  53.7410 109.2505 15.09489292480748"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-11-28T20:10:50","18 SPCS","HST","1990-037B","EARTH","TEME","UTC","SGP4","2020-11-28T09:48:48.681792","15.09490294","0.00028840","28.4708","315.1858","61.0013","68.4670","0","U","20580","999","48072","0.00004521500000","0.00000924","0.0000000000000","6915.893","95.396","539.752","535.763","PAYLOAD","LARGE","US","1990-04-24","AFETR","","2892611","166518398","0 HST","1 20580U 90037B   20333.40889678 +.00000924 +00000-0 +45215-4 0  9991","2 20580 028.4708 315.1858 0002884 061.0013 068.4670 15.09490294480725"
