CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-05T06:53:51","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-05T04:08:13.294176","14.31130127","0.00172170","74.0366","194.8924","293.8052","66.1292","0","U","22675","999","80363","0.00002248400000","0.00000033","0.0000000000000","7166.097","100.619","800.300","775.624","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","628693","68624506","0 COSMOS 2251","1 22675U 93036A   08310.17237609  .00000033  00000-0  22484-4 0  9990","2 22675 074.0366 194.8924 0017217 293.8052 066.1292 14.31130127803633"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-05T08:22:56","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-05T13:46:03.748799","14.34221820","0.00021620","86.4008","161.8645","77.4292","282.7139","0","U","24946","999","58354","0.00002924700000","0.00000102","0.0000000000000","7155.795","100.402","779.207","776.113","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","628810","68626633","0 IRIDIUM 33","1 24946U 97051C   08310.57365450  .00000102  00000-0  29247-4 0  9995","2 24946 086.4008 161.8645 0002162 077.4292 282.7139 14.34221820583540"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-06T08:11:54","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-05T17:06:59.747328","14.34221563","0.00021780","86.4009","161.8064","77.2093","282.9344","0","U","24946","999","58356","0.00000852420000","0.00000044","0.0000000000000","7155.796","100.402","779.219","776.102","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","629261","68638390","0 IRIDIUM 33","1 24946U 97051C   08310.71319152 +.00000044 +00000-0 +85242-5 0  9992","2 24946 086.4009 161.8064 0002178 077.2093 282.9344 14.34221563583566"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-06T08:11:54","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-05T19:14:09.708000","14.31130051","0.00172110","74.0366","193.7469","292.5440","67.3876","0","U","22675","999","80372","0.00001660600000","0.00000018","0.0000000000000","7166.097","100.619","800.296","775.629","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","629261","68638026","0 COSMOS 2251","1 22675U 93036A   08310.80150125 +.00000018 +00000-0 +16606-4 0  9999","2 22675 074.0366 193.7469 0017211 292.5440 067.3876 14.31130051803723"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-06T06:36:32","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-06T08:39:26.542368","14.31130123","0.00172540","74.0362","192.7282","291.5406","68.3904","0","U","22675","999","80380","0.00001895500000","0.00000024","0.0000000000000","7166.097","100.619","800.326","775.597","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","629212","68632801","0 COSMOS 2251","1 22675U 93036A   08311.36072387  .00000024  00000-0  18955-4 0  9990","2 22675 074.0362 192.7282 0017254 291.5406 068.3904 14.31130123803801"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-06T07:07:00","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-06T13:12:35.556192","14.34221385","0.00021300","86.4008","161.4568","77.2318","282.9117","0","U","24946","999","58368","-0.00000090761000","0.00000017","0.0000000000000","7155.796","100.402","779.185","776.137","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","629244","68633561","0 IRIDIUM 33","1 24946U 97051C   08311.55041153  .00000017  00000-0 -90761-6 0  9992","2 24946 086.4008 161.4568 0002130 077.2318 282.9117 14.34221385583681"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-07T07:11:51","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-06T20:24:03.755808","14.31130159","0.00172440","74.0362","191.8373","290.4650","69.4646","0","U","22675","999","80387","0.00001927100000","0.00000025","0.0000000000000","7166.097","100.619","800.319","775.605","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","629627","68650505","0 COSMOS 2251","1 22675U 93036A   08311.85004347 +.00000025 +00000-0 +19271-4 0  9998","2 22675 074.0362 191.8373 0017244 290.4650 069.4646 14.31130159803871"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-07T07:11:51","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-06T23:15:23.483520","14.34221036","0.00021350","86.4008","161.2822","78.0312","282.1123","0","U","24946","999","58374","-0.00002289900000","-0.00000044","0.0000000000000","7155.797","100.402","779.190","776.135","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","629627","68650878","0 IRIDIUM 33","1 24946U 97051C   08311.96902180 -.00000044 +00000-0 -22899-4 0  9999","2 24946 086.4008 161.2822 0002135 078.0312 282.1123 14.34221036583749"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-07T09:19:02","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-07T14:19:35.337792","14.34221054","0.00021200","86.4006","161.0198","78.0821","282.0611","0","U","24946","999","58383","-0.00001388300000","-0.00000019","0.0000000000000","7155.797","100.402","779.179","776.145","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","629746","68655244","0 IRIDIUM 33","1 24946U 97051C   08312.59693678 -.00000019  00000-0 -13883-4 0  9993","2 24946 086.4006 161.0198 0002120 078.0821 282.0611 14.34221054583831"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-07T15:07:11","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-07T19:53:18.191328","14.31130212","0.00172340","74.0362","190.0552","288.4772","71.4503","0","U","22675","999","80401","0.00001825300000","0.00000022","0.0000000000000","7166.097","100.619","800.312","775.612","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","629812","68655922","0 COSMOS 2251","1 22675U 93036A   08312.82868277  .00000022  00000-0  18253-4 0  9992","2 22675 074.0362 190.0552 0017234 288.4772 071.4503 14.31130212804014"
