CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-23T22:36:10","18 SPCS","IRIDIUM 136","2017-061H","EARTH","TEME","UTC","SGP4","2020-12-23T15:56:54.578976","14.34216789","0.00023310","86.3976","141.7018","100.9785","259.1673","0","U","42962","999","16795","0.00003331900000","0.00000113","0.0000000000000","7155.807","100.403","779.340","776.004","PAYLOAD","LARGE","US","2017-10-09","AFWTR","","2908500","168283395","0 IRIDIUM 136","1 42962U 17061H   20358.66452059  .00000113  00000-0  33319-4 0  9991","2 42962  86.3976 141.7018 0002331 100.9785 259.1673 14.34216789167951"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-23T19:41:42","18 SPCS","COSMOS 1818","1987-011A","EARTH","TEME","UTC","SGP4","2020-12-23T14:34:39.938016","14.31462143","0.00173260","65.0117","93.7780","285.9355","73.9820","0","U","17369","999","82233","0.00000139210000","-0.00000097","0.0000000000000","7164.984","100.596","799.263","774.435","PAYLOAD","LARGE","CIS","1987-02-01","TTMTR","","2908439","168264144","0 COSMOS 1818","1 17369U 87011A   20358.60740669 -.00000097  00000-0  13921-5 0  9997","2 17369  65.0117  93.7780 0017326 285.9355  73.9820 14.31462143822334"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-23T19:41:42","18 SPCS","IRIDIUM 136","2017-061H","EARTH","TEME","UTC","SGP4","2020-12-23T10:55:30.567360","14.34216754","0.00023270","86.3976","141.7892","101.0569","259.0889","0","U","42962","999","16792","0.00003265900000","0.00000111","0.0000000000000","7155.807","100.403","779.337","776.007","PAYLOAD","LARGE","US","2017-10-09","AFWTR","","2908439","168278628","0 IRIDIUM 136","1 42962U 17061H   20358.45521490  .00000111  00000-0  32659-4 0  9998","2 42962  86.3976 141.7892 0002327 101.0569 259.0889 14.34216754167925"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T22:26:10","18 SPCS","COSMOS 1818","1987-011A","EARTH","TEME","UTC","SGP4","2020-12-22T15:06:13.000032","14.31462106","0.00173040","65.0116","96.5168","285.9532","73.9646","0","U","17369","999","82247","0.00000635360000","-0.00000083","0.0000000000000","7164.984","100.596","799.248","774.451","PAYLOAD","LARGE","CIS","1987-02-01","TTMTR","","2907897","168247453","0 COSMOS 1818","1 17369U 87011A   20357.62931713 -.00000083  00000-0  63536-5 0  9992","2 17369  65.0116  96.5168 0017304 285.9532  73.9646 14.31462106822477"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T19:30:16","18 SPCS","COSMOS 1818","1987-011A","EARTH","TEME","UTC","SGP4","2020-12-22T11:45:00.576864","14.31462117","0.00172970","65.0116","96.9080","285.9446","73.9732","0","U","17369","999","82217","0.00000655440000","-0.00000083","0.0000000000000","7164.984","100.596","799.242","774.456","PAYLOAD","LARGE","CIS","1987-02-01","TTMTR","","2907836","168228053","0 COSMOS 1818","1 17369U 87011A   20357.48959001 -.00000083  00000-0  65544-5 0  9997","2 17369  65.0116  96.9080 0017297 285.9446  73.9732 14.31462117822174"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T19:30:16","18 SPCS","IRIDIUM 136","2017-061H","EARTH","TEME","UTC","SGP4","2020-12-22T11:28:58.505088","14.34216547","0.00023080","86.3975","142.1973","101.2971","258.8484","0","U","42962","999","16778","0.00003008500000","0.00000104","0.0000000000000","7155.808","100.403","779.324","776.021","PAYLOAD","LARGE","US","2017-10-09","AFWTR","","2907836","168243049","0 IRIDIUM 136","1 42962U 17061H   20357.47845492  .00000104  00000-0  30085-4 0  9993","2 42962  86.3975 142.1973 0002308 101.2971 258.8484 14.34216547167789"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T14:36:10","18 SPCS","IRIDIUM 136","2017-061H","EARTH","TEME","UTC","SGP4","2020-12-22T11:28:58.505088","14.34216547","0.00023080","86.3975","142.1973","101.2971","258.8484","0","U","42962","999","16778","0.00003008500000","0.00000104","0.0000000000000","7155.808","100.403","779.324","776.021","PAYLOAD","LARGE","US","2017-10-09","AFWTR","","2907671","168221647","0 IRIDIUM 136","1 42962U 17061H   20357.47845492  .00000104  00000-0  30085-4 0  9993","2 42962  86.3975 142.1973 0002308 101.2971 258.8484 14.34216547167789"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T04:08:37","18 SPCS","IRIDIUM 136","2017-061H","EARTH","TEME","UTC","SGP4","2020-12-21T17:03:50.448384","14.34216386","0.00023100","86.3975","142.5179","101.5292","258.6163","0","U","42962","999","16767","0.00002780800000","0.00000098","0.0000000000000","7155.808","100.403","779.326","776.020","PAYLOAD","LARGE","US","2017-10-09","AFWTR","","2907352","168210893","0 IRIDIUM 136","1 42962U 17061H   20356.71100056  .00000098  00000-0  27808-4 0  9990","2 42962  86.3975 142.5179 0002310 101.5292 258.6163 14.34216386167674"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-22T04:08:37","18 SPCS","COSMOS 1818","1987-011A","EARTH","TEME","UTC","SGP4","2020-12-21T15:37:46.049952","14.31462097","0.00172750","65.0115","99.2555","285.9622","73.9559","0","U","17369","999","82205","0.00000844340000","-0.00000078","0.0000000000000","7164.984","100.596","799.227","774.472","PAYLOAD","LARGE","CIS","1987-02-01","TTMTR","","2907352","168196516","0 COSMOS 1818","1 17369U 87011A   20356.65122743 -.00000078  00000-0  84434-5 0  9993","2 17369  65.0115  99.2555 0017275 285.9622  73.9559 14.31462097822059"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T21:54:52","18 SPCS","COSMOS 1818","1987-011A","EARTH","TEME","UTC","SGP4","2020-12-21T12:16:33.626784","14.31462096","0.00172720","65.0115","99.6467","285.9539","73.9642","0","U","17369","999","82203","0.00000752830000","-0.00000080","0.0000000000000","7164.984","100.596","799.225","774.474","PAYLOAD","LARGE","CIS","1987-02-01","TTMTR","","2907202","168171527","0 COSMOS 1818","1 17369U 87011A   20356.51150031 -.00000080  00000-0  75283-5 0  9994","2 17369  65.0115  99.6467 0017272 285.9539  73.9642 14.31462096822039"
