CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T21:54:52","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-21T09:39:48.228192","14.34217519","0.00029980","86.3979","47.8323","104.9005","255.2523","0","U","43078","999","15807","0.00002380700000","0.00000086","0.0000000000000","7155.804","100.403","779.815","775.524","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2907202","168185547","0 IRIDIUM 153","1 43078U 17083J   20356.40264153  .00000086  00000-0  23807-4 0  9990","2 43078  86.3979  47.8323 0002998 104.9005 255.2523 14.34217519158072"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T14:16:09","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-21T09:39:48.228192","14.34217519","0.00029980","86.3979","47.8323","104.9005","255.2523","0","U","43078","999","15807","0.00002380700000","0.00000086","0.0000000000000","7155.804","100.403","779.815","775.524","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2907006","168162929","0 IRIDIUM 153","1 43078U 17083J   20356.40264153  .00000086  00000-0  23807-4 0  9990","2 43078  86.3979  47.8323 0002998 104.9005 255.2523 14.34217519158072"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T21:54:52","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-21T09:20:13.587360","14.31117391","0.00162720","65.0081","237.5521","282.2722","77.6540","0","U","18187","999","74739","0.00000194600000","-0.00000095","0.0000000000000","7166.135","100.620","799.661","776.339","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2907202","168171301","0 COSMOS 1867","1 18187U 87060A   20356.38904615 -.00000095  00000-0  19460-5 0  9998","2 18187  65.0081 237.5521 0016272 282.2722  77.6540 14.31117391747395"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T03:33:58","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-20T21:35:49.936992","14.31117385","0.00162640","65.0082","238.9211","282.2254","77.7008","0","U","18187","999","74732","0.00000175120000","-0.00000096","0.0000000000000","7166.135","100.620","799.655","776.345","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2906789","168140900","0 COSMOS 1867","1 18187U 87060A   20355.89988353 -.00000096  00000-0  17512-5 0  9991","2 18187  65.0082 238.9211 0016264 282.2254  77.7008 14.31117385747324"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T22:26:09","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-20T18:14:34.609920","14.31117366","0.00162620","65.0082","239.3123","282.2307","77.6956","0","U","18187","999","74753","0.00000067518000","-0.00000098","0.0000000000000","7166.135","100.620","799.653","776.346","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2906573","168131875","0 COSMOS 1867","1 18187U 87060A   20355.76012280 -.00000098  00000-0  67518-6 0  9998","2 18187  65.0082 239.3123 0016262 282.2307  77.6956 14.31117366747531"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-21T03:33:58","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-20T16:55:08.219136","14.34217400","0.00029830","86.3979","48.1239","105.5546","254.5979","0","U","43078","999","15797","0.00002299800000","0.00000084","0.0000000000000","7155.805","100.403","779.804","775.535","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2906789","168154634","0 IRIDIUM 153","1 43078U 17083J   20355.70495624  .00000084  00000-0  22998-4 0  9999","2 43078  86.3979  48.1239 0002983 105.5546 254.5979 14.34217400157977"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T20:46:18","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-20T10:13:16.213440","14.34217340","0.00029830","86.3980","48.2406","105.8026","254.3499","0","U","43078","999","15793","0.00002234200000","0.00000082","0.0000000000000","7155.805","100.403","779.805","775.535","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2906543","168127933","0 IRIDIUM 153","1 43078U 17083J   20355.42588210  .00000082  00000-0  22342-4 0  9993","2 43078  86.3980  48.2406 0002983 105.8026 254.3499 14.34217340157936"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T20:46:18","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-20T09:51:26.291808","14.31117374","0.00162520","65.0082","240.2902","282.2494","77.6770","0","U","18187","999","74725","0.00000143920000","-0.00000096","0.0000000000000","7166.135","100.620","799.646","776.353","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2906543","168112949","0 COSMOS 1867","1 18187U 87060A   20355.41072097 -.00000096  00000-0  14392-5 0  9991","2 18187  65.0082 240.2902 0016252 282.2494  77.6770 14.31117374747255"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T06:16:09","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-20T03:31:24.207744","14.34217323","0.00029790","86.3980","48.3572","106.0725","254.0799","0","U","43078","999","15789","0.00002316000000","0.00000085","0.0000000000000","7155.805","100.403","779.802","775.538","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2906197","168102252","0 IRIDIUM 153","1 43078U 17083J   20355.14680796  .00000085  00000-0  23160-4 0  9996","2 43078  86.3980  48.3572 0002979 106.0725 254.0799 14.34217323157891"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T02:37:23","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-19T22:07:02.640576","14.31117394","0.00162360","65.0082","241.6592","282.2203","77.7063","0","U","18187","999","74718","0.00000227370000","-0.00000094","0.0000000000000","7166.135","100.620","799.635","776.365","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2906183","168084125","0 COSMOS 1867","1 18187U 87060A   20354.92155834 -.00000094  00000-0  22737-5 0  9997","2 18187  65.0082 241.6592 0016236 282.2203  77.7063 14.31117394747185"
